% Data generated on Sat Jan 16 19:02:08 GMT 2016
% by find-and-format
% produced by Daniel Playle (dan@dan.re)
%
@RELATION gdp

@ATTRIBUTE x1 NUMERIC
@ATTRIBUTE y1 NUMERIC
@ATTRIBUTE z1 NUMERIC
@ATTRIBUTE x2 NUMERIC
@ATTRIBUTE y2 NUMERIC
@ATTRIBUTE z2 NUMERIC
@ATTRIBUTE x3 NUMERIC
@ATTRIBUTE y3 NUMERIC
@ATTRIBUTE z3 NUMERIC
@ATTRIBUTE x4 NUMERIC
@ATTRIBUTE y4 NUMERIC
@ATTRIBUTE z4 NUMERIC
@ATTRIBUTE x5 NUMERIC
@ATTRIBUTE y5 NUMERIC
@ATTRIBUTE z5 NUMERIC
@ATTRIBUTE x6 NUMERIC
@ATTRIBUTE y6 NUMERIC
@ATTRIBUTE z6 NUMERIC
@ATTRIBUTE x7 NUMERIC
@ATTRIBUTE y7 NUMERIC
@ATTRIBUTE z7 NUMERIC
@ATTRIBUTE x8 NUMERIC
@ATTRIBUTE y8 NUMERIC
@ATTRIBUTE z8 NUMERIC
@ATTRIBUTE x9 NUMERIC
@ATTRIBUTE y9 NUMERIC
@ATTRIBUTE z9 NUMERIC
@ATTRIBUTE x10 NUMERIC
@ATTRIBUTE y10 NUMERIC
@ATTRIBUTE z10 NUMERIC
@ATTRIBUTE x11 NUMERIC
@ATTRIBUTE y11 NUMERIC
@ATTRIBUTE z11 NUMERIC
@ATTRIBUTE x12 NUMERIC
@ATTRIBUTE y12 NUMERIC
@ATTRIBUTE z12 NUMERIC
@ATTRIBUTE x13 NUMERIC
@ATTRIBUTE y13 NUMERIC
@ATTRIBUTE z13 NUMERIC
@ATTRIBUTE x14 NUMERIC
@ATTRIBUTE y14 NUMERIC
@ATTRIBUTE z14 NUMERIC
@ATTRIBUTE x15 NUMERIC
@ATTRIBUTE y15 NUMERIC
@ATTRIBUTE z15 NUMERIC
@ATTRIBUTE x16 NUMERIC
@ATTRIBUTE y16 NUMERIC
@ATTRIBUTE z16 NUMERIC
@ATTRIBUTE x17 NUMERIC
@ATTRIBUTE y17 NUMERIC
@ATTRIBUTE z17 NUMERIC
@ATTRIBUTE x18 NUMERIC
@ATTRIBUTE y18 NUMERIC
@ATTRIBUTE z18 NUMERIC
@ATTRIBUTE x19 NUMERIC
@ATTRIBUTE y19 NUMERIC
@ATTRIBUTE z19 NUMERIC
@ATTRIBUTE x20 NUMERIC
@ATTRIBUTE y20 NUMERIC
@ATTRIBUTE z20 NUMERIC
@ATTRIBUTE class {EX_PEAK,EX_TROU,NOT_EX}

@DATA
-0.6870,0.4798,0.9577,-0.8492,0.5472,1.0388,-0.9850,0.5189,1.1346,-1.0945,0.3919,1.2206,-1.1707,0.2365,1.2909,-1.2049,0.0967,1.3857,-1.2069,0.0098,1.4805,-1.1981,-0.0332,1.6017,-1.2460,-0.0430,1.6955,-1.2802,-0.0068,1.7248,-1.3408,0.0147,1.8489,-1.4170,-0.0029,1.9134,-1.4258,-0.0440,1.8255,-1.2870,-0.1104,1.6798,-1.0671,-0.1994,1.4424,-0.8697,-0.3704,1.1649,-0.6606,-0.5443,0.9059,-0.4466,-0.6362,0.6205,-0.2932,-0.6391,0.3958,-0.1906,-0.4798,0.2785,EX_TROU
-0.3059,0.1329,0.5961,-0.4055,0.0821,0.5981,-0.5130,0.0371,0.6332,-0.6313,-0.0088,0.7144,-0.7661,-0.0098,0.8736,-0.9039,0.0362,1.0925,-1.0085,0.1456,1.2684,-1.1062,0.2326,1.2733,-1.1951,0.2580,1.2430,-1.2352,0.1847,1.2665,-1.2069,0.0840,1.3046,-1.1512,-0.0068,1.2948,-1.1023,-0.0860,1.2763,-1.0642,-0.1652,1.2518,-1.0407,-0.2482,1.2274,-1.0144,-0.3254,1.1971,-0.9743,-0.3401,1.2206,-0.9880,-0.3401,1.2763,-1.0349,-0.2257,1.4219,-1.1062,-0.0450,1.5704,EX_TROU
-0.5209,-0.4700,0.6225,-0.5756,-0.3655,0.6235,-0.6450,-0.1974,0.6538,-0.7398,-0.0381,0.6919,-0.8609,0.0450,0.8404,-1.0124,-0.0059,1.4238,-1.2039,-0.1202,1.6623,-1.2010,-0.1094,1.7268,-1.1385,-0.0987,1.6984,-1.0593,-0.0694,1.6505,-0.9890,0.0283,1.6388,-0.9948,0.1847,1.7199,-1.0740,0.3479,1.7268,-1.1385,0.4231,1.6359,-1.1609,0.4339,1.5264,-1.1805,0.4368,1.5587,-1.1697,0.3880,1.4746,-1.0583,0.1661,1.1893,-0.8121,-0.0880,0.7427,-0.5228,-0.3078,0.3616,EX_TROU
-0.7906,0.4710,1.0574,-0.9049,0.5482,1.0789,-1.0261,0.5052,1.1297,-1.1385,0.3880,1.2030,-1.2333,0.2316,1.3007,-1.2899,0.0547,1.4600,-1.2987,-0.1241,1.5274,-1.2802,-0.3068,1.6329,-1.3026,-0.4095,1.8137,-1.3701,-0.4114,1.9027,-1.3368,-0.3332,1.9085,-1.2020,-0.2687,1.7561,-1.0026,-0.2101,1.5118,-0.7701,-0.1691,1.2293,-0.5629,-0.2042,0.9489,-0.4212,-0.2668,0.6909,-0.3117,-0.3196,0.4661,-0.2130,-0.3547,0.3166,-0.1094,-0.3254,0.3244,-0.0205,-0.1456,0.6714,EX_TROU
-0.3938,0.0479,0.9342,-0.4349,0.2121,0.9596,-0.4925,0.3870,0.9577,-0.5824,0.5218,0.9508,-0.6929,0.5472,0.9948,-0.8346,0.4818,1.0417,-0.9547,0.3909,1.1277,-1.0974,0.2697,1.2264,-1.2215,0.1358,1.4971,-1.3525,0.0772,1.7453,-1.4355,0.0938,1.8694,-1.4766,0.1007,1.9320,-1.4395,0.0811,1.9632,-1.3066,0.0117,1.9075,-1.1590,-0.0831,1.7502,-0.8082,-0.3225,1.0691,-0.6186,-0.5179,0.7749,-0.4857,-0.6870,0.5443,-0.4114,-0.7808,0.3948,-0.3489,-0.5971,0.4974,EX_TROU
-0.3547,0.1954,0.6782,-0.4964,0.2775,0.7525,-0.6518,0.3567,0.8316,-0.7994,0.3899,0.9880,-0.9489,0.3753,1.0730,-1.0925,0.3205,1.1219,-1.1942,0.1867,1.1199,-1.1434,-0.2052,1.1805,-1.0613,-0.3586,1.2030,-0.9694,-0.3313,1.2782,-0.9235,-0.1749,1.3525,-0.9362,-0.0107,1.3349,-0.9714,0.0850,1.2528,-1.0202,0.0870,1.2596,-1.0574,0.0322,1.3662,-1.0798,-0.0059,1.5176,-1.0720,0.0010,1.5597,-0.9899,-0.0029,1.4844,-0.8609,-0.0352,1.3818,-0.7554,-0.0469,1.3007,EX_TROU
-0.6860,0.4124,1.0222,-0.7593,0.3997,1.0319,-0.8326,0.3528,1.0642,-0.9069,0.2961,1.1160,-0.9860,0.2424,1.1150,-1.0495,0.1652,1.1922,-1.1082,0.0792,1.3114,-1.1160,0.0000,1.3759,-1.0798,-0.1349,1.6349,-1.0925,-0.1319,1.7258,-1.1649,-0.0655,1.7844,-1.2372,-0.0127,1.8401,-1.1795,-0.0049,1.7443,-0.9958,-0.0489,1.5870,-0.8121,-0.1007,1.4570,-0.6831,-0.2042,1.2821,-0.5990,-0.3196,1.1082,-0.5033,-0.3811,0.9430,-0.3723,-0.3938,0.7681,-0.2424,-0.3088,0.6215,EX_TROU
-0.5942,0.2375,1.0613,-0.6274,0.1007,1.0329,-0.6469,-0.0195,0.9929,-0.6313,-0.0508,0.9753,-0.5990,0.0440,0.9264,-0.5814,0.1788,0.9088,-0.6469,0.3049,1.0251,-0.8385,0.4007,1.3212,-1.1140,0.4388,1.6320,-1.2997,0.4065,1.8069,-1.3114,0.3244,1.8421,-1.2254,0.2091,1.7785,-1.0798,0.0684,1.6202,-0.9821,-0.1222,1.4697,-0.8316,-0.2951,1.2176,-0.5981,-0.4192,0.8473,-0.3616,-0.5404,0.4915,-0.1925,-0.6459,0.2023,-0.0889,-0.6938,0.0870,-0.0254,-0.5433,0.5091,EX_TROU
-0.6401,0.6899,1.0095,-0.7056,0.7788,0.9968,-0.8052,0.7642,1.0749,-0.9235,0.5257,1.4121,-1.1033,0.3645,1.4531,-1.1228,0.2463,1.4619,-1.0945,0.2375,1.6007,-1.0759,0.2912,1.7414,-1.1101,0.3293,1.7600,-1.1570,0.2599,1.6759,-1.1482,0.0899,1.5274,-1.0652,-0.0958,1.3066,-0.8971,-0.3020,1.0622,-0.6860,-0.5248,0.8932,-0.4896,-0.6645,0.7593,-0.3459,-0.6714,0.6127,-0.2365,-0.5140,0.4613,-0.1397,-0.2599,0.3411,-0.0137,-0.0264,0.3440,0.0958,0.1173,0.6137,EX_TROU
-0.6723,0.4358,0.9958,-0.6909,0.4456,1.0036,-0.7251,0.4485,1.0564,-0.7671,0.4398,1.1394,-0.8160,0.4192,1.2245,-0.8844,0.4319,1.3427,-0.9479,0.4691,1.5411,-1.0310,0.5433,1.6593,-1.1170,0.5902,1.7023,-1.1355,0.5228,1.6896,-1.1170,0.4055,1.6798,-1.0310,0.2316,1.6398,-0.9137,-0.0410,1.4815,-0.7798,-0.3508,1.2841,-0.6332,-0.6254,1.0388,-0.4691,-0.8170,0.9166,-0.3606,-0.8492,0.8815,-0.3567,-0.6674,0.7339,-0.3274,-0.4192,0.6166,-0.2189,-0.2355,0.6889,EX_TROU
-0.7368,0.5648,0.9987,-0.7964,0.5238,1.0026,-0.8375,0.4857,1.0359,-0.8854,0.4407,1.0593,-0.9333,0.3665,1.1199,-0.9919,0.1241,1.2567,-0.9977,-0.0225,1.3544,-1.0056,-0.1368,1.4307,-1.0300,-0.1749,1.5577,-1.0388,-0.1456,1.7404,-1.0300,-0.0889,1.8020,-0.9616,-0.0508,1.7688,-0.8424,-0.0235,1.7326,-0.7359,0.0420,1.7121,-0.6547,0.1036,1.5812,-0.5990,0.0313,1.3066,-0.5121,-0.0577,1.0896,-0.3616,-0.1124,0.8072,-0.1925,-0.1407,0.5687,-0.0381,-0.0870,0.3889,EX_TROU
-0.8082,0.4446,1.0339,-0.8365,0.4446,1.0212,-0.8609,0.4290,1.0163,-0.8815,0.3626,1.0427,-0.8981,0.2521,1.1267,-0.9108,0.1153,1.2127,-0.9450,0.0088,1.3320,-0.9899,-0.0283,1.5098,-1.0515,0.0088,1.6662,-1.1492,0.0772,1.7707,-1.2147,0.1026,1.8372,-1.1932,0.1163,1.8685,-1.0759,0.1182,1.8362,-0.8903,0.0410,1.5577,-0.6968,-0.1544,1.1942,-0.4847,-0.3391,0.8805,-0.2863,-0.4691,0.6225,-0.1495,-0.5639,0.4827,-0.0840,-0.4525,0.5609,-0.0713,-0.2179,0.6303,EX_TROU
-0.6694,0.5805,0.9401,-0.7388,0.5394,0.9772,-0.8111,0.4710,1.0007,-0.8629,0.3753,1.0486,-0.9039,0.2687,1.0671,-0.9137,0.1652,1.0964,-0.8951,0.0645,1.1033,-0.8619,-0.0342,1.0955,-0.8463,-0.1182,1.1189,-0.8629,-0.1476,1.1844,-0.8903,-0.1085,1.2733,-0.9362,0.0166,1.3574,-0.9919,0.1446,1.5831,-1.0134,0.2492,1.7062,-0.9430,0.2746,1.6574,-0.6479,0.1603,1.4101,-0.5942,0.0801,1.3056,-0.5717,0.0205,1.2176,-0.4945,-0.0176,1.0456,-0.3528,-0.0655,0.8355,EX_TROU
-0.9929,0.6323,1.0378,-1.0378,0.5287,1.0955,-1.0534,0.3665,1.1326,-1.0486,0.2072,1.1131,-1.0046,0.0840,1.0994,-0.9313,-0.0225,1.0847,-0.8443,-0.1143,1.0642,-0.7867,-0.1837,1.0329,-0.7974,-0.1779,1.1052,-0.8600,-0.0430,1.3925,-0.9342,0.1720,1.5499,-0.9704,0.3303,1.5636,-0.9118,0.3909,1.5391,-0.8228,0.3997,1.5421,-0.7603,0.4261,1.6750,-0.6968,0.4153,1.5812,-0.6372,0.2511,1.3613,-0.5042,0.0655,1.0994,-0.3235,-0.1065,0.8541,-0.1163,-0.2072,0.6518,EX_TROU
-0.7173,0.3840,1.1131,-0.7710,0.4251,1.1639,-0.8365,0.3958,1.1981,-0.8824,0.3244,1.2440,-0.9088,0.2775,1.2567,-0.9010,0.2404,1.2655,-0.8697,0.2179,1.2909,-0.8482,0.1945,1.2929,-0.8326,0.1466,1.2528,-0.8101,0.1055,1.1854,-0.7798,0.0537,1.1541,-0.7661,0.0440,1.1912,-0.7573,0.1114,1.3183,-0.7691,0.1915,1.3828,-0.7622,0.2160,1.3662,-0.7173,0.1906,1.3349,-0.6342,0.1505,1.2870,-0.5404,0.1026,1.2333,-0.4485,0.0469,1.1619,-0.3762,0.0059,1.0505,EX_TROU
-0.5228,0.0498,0.7994,-0.5170,0.0713,0.7974,-0.5082,0.0772,0.7945,-0.5033,0.0713,0.7984,-0.4994,0.0752,0.7847,-0.5042,0.0821,0.7867,-1.2489,1.0378,-0.2785,-1.6075,1.5157,-0.8863,-1.0319,0.5209,0.5541,0.0205,-0.3186,0.4788,-0.3401,0.3557,0.6635,-0.6929,0.4466,1.0749,-0.5619,0.1837,0.6274,-0.4202,0.1427,0.5355,-0.5150,-0.0195,0.4642,-0.5990,-0.0156,0.6469,-0.5863,0.0870,0.6850,-0.5404,0.1691,0.7867,-0.5062,0.1456,0.8609,-0.5003,0.1427,0.7867,NOT_EX
-1.8567,0.0137,-0.3713,-1.9251,0.2238,-0.1280,-1.9593,0.1925,-0.1046,-1.9740,0.0870,0.3264,-1.4101,0.1798,0.7251,-0.4427,0.3235,0.9714,0.5531,0.2375,0.7749,0.6557,0.1505,0.5150,-0.2717,0.3665,0.6332,-1.1179,0.3850,1.0017,-0.9948,0.2511,0.8990,-0.4398,0.2199,0.6323,-0.4173,0.1564,0.6518,-0.6929,0.0557,0.5609,-0.6743,0.1290,0.7007,-0.5834,0.1505,0.6929,-0.5912,0.1886,0.7339,-0.5697,0.1925,0.7476,-0.5082,0.1681,0.7525,-0.4896,0.1622,0.7505,NOT_EX
-0.9508,0.1485,1.1209,-0.6616,0.2932,0.6655,-0.4339,0.4661,0.4192,-0.2590,0.5668,0.2678,-0.1622,0.5756,0.2013,-0.1739,0.5209,0.3411,-0.2531,0.4329,0.5971,-0.3655,0.3332,0.7495,-0.4378,0.2531,0.7906,-0.4427,0.1818,0.8013,-0.4114,0.0899,0.7388,-0.3968,0.0068,0.5785,-0.4231,-0.0577,0.3831,-0.4720,-0.1007,0.3088,-0.5521,-0.1222,0.3518,-0.6586,-0.1261,0.4251,-0.7544,-0.1300,0.5013,-0.7984,-0.1358,0.5404,-0.7906,-0.1104,0.5189,-0.8013,-0.0489,0.5062,NOT_EX
-0.5121,-0.0518,0.7896,-0.5062,-0.0391,0.7945,-0.5072,-0.0381,0.7916,-0.5111,-0.0391,0.7847,-0.5052,-0.0479,0.7828,-0.5033,-0.0557,0.7759,-0.5023,-0.0577,0.7759,-0.5179,-0.0352,0.7681,-0.5541,-0.0391,0.7710,-0.5492,-0.0342,0.7710,-0.5463,-0.0362,0.7652,-0.5531,-0.0450,0.7720,-0.5560,-0.0362,0.7671,-0.5492,-0.0293,0.7730,-0.5521,-0.0303,0.7554,-0.5648,-0.0547,0.7525,-0.5687,-0.0469,0.7378,-0.5707,-0.0518,0.7407,-0.5697,-0.0577,0.7241,-0.5756,-0.0567,0.7202,NOT_EX
-0.0840,-0.2414,0.5453,0.5267,0.3528,1.2694,0.1759,0.8717,1.2958,-0.6440,1.2860,-0.3059,-1.3183,0.8355,-0.8815,-1.6554,0.0244,0.5560,-1.8245,-0.2726,1.2753,-1.0925,-0.6459,0.5179,-0.3958,-0.7828,-0.0137,-0.0244,-0.2658,0.8385,-0.1261,-0.0371,0.2081,-0.4192,0.1896,0.3547,-0.7583,0.2355,0.6948,-0.8775,0.1945,0.9196,-0.7183,0.2179,1.0886,-0.5121,0.2873,1.0280,-0.4300,0.3489,0.9489,-0.4779,0.3469,0.9254,-0.5394,0.2658,0.8551,-0.5414,0.1700,0.7466,NOT_EX
-0.5766,-0.2775,0.6459,-0.6626,-0.4603,0.6303,-0.6841,-0.5961,0.5922,-0.7036,-0.6753,0.5629,-0.7613,-0.6723,0.5707,-0.8678,-0.6088,0.6020,-0.9919,-0.5453,0.6606,-1.0945,-0.4827,0.7271,-1.1355,-0.4212,0.7398,-1.1033,-0.3626,0.7007,-1.0652,-0.3352,0.6352,-1.0759,-0.3557,0.6010,-1.1404,-0.3811,0.6205,-1.2020,-0.4055,0.6499,-1.2401,-0.4437,0.6538,-1.2567,-0.4691,0.7046,-1.2342,-0.4661,0.6870,-1.1746,-0.4583,0.5453,-1.0857,-0.4085,0.3880,-1.0065,-0.3498,0.2609,NOT_EX
-0.5639,0.0899,0.7456,-0.5697,0.0840,0.7427,-0.5736,0.0977,0.7427,-0.5863,0.1046,0.7407,-0.5697,0.0889,0.7407,-0.5707,0.0782,0.7456,-0.5795,0.0713,0.7476,-0.5727,0.0713,0.7437,-0.5717,0.0967,0.7388,-0.5736,0.1173,0.7339,-0.5775,0.1329,0.7349,-0.5834,0.1329,0.7261,-0.5854,0.1290,0.7241,-0.5844,0.1388,0.7231,-0.5932,0.1378,0.7212,-0.5932,0.1407,0.6977,-0.5961,0.2042,0.6870,-0.6098,0.2511,0.6811,-0.6235,0.2541,0.6792,-0.6342,0.2326,0.6831,NOT_EX
-0.5873,-0.2560,0.6284,-0.5551,-0.2492,0.5336,-0.5111,-0.2140,0.3850,-0.8385,-0.1984,0.7271,-1.1922,-0.2169,1.0671,-1.1991,-0.2345,0.9811,-0.9606,-0.2599,0.7075,-0.7407,-0.2463,0.3782,-0.6274,-0.2179,0.1652,-0.6254,-0.2003,0.0665,-0.6538,-0.1642,0.0362,-0.6372,-0.0928,-0.0362,-0.5912,-0.0088,-0.1437,-0.5707,0.0850,-0.2199,-0.6244,0.1671,-0.2218,-0.7622,0.2052,-0.0635,-1.1277,0.3655,0.5209,-1.5606,0.4124,1.2577,-1.7766,0.2560,1.2401,-1.3222,0.1808,0.2961,NOT_EX
-0.6176,0.1026,0.6958,-0.6196,0.0958,0.6870,-0.6293,0.0889,0.6743,-0.6342,0.0997,0.6557,-0.6450,0.1358,0.6401,-0.6567,0.1505,0.6303,-0.6753,0.1417,0.6196,-0.6958,0.1339,0.6098,-0.7026,0.1300,0.5981,-0.7016,0.1309,0.5873,-0.7163,0.1329,0.5570,-0.7368,0.1241,0.5394,-0.7573,0.1104,0.5218,-0.7710,0.1143,0.4984,-0.7916,0.1319,0.4681,-0.8287,0.1231,0.4603,-0.8375,0.1231,0.4427,-0.8629,0.1280,0.4222,-0.8922,0.1593,0.4085,-0.9499,0.1779,0.3938,NOT_EX
-0.5521,0.1388,0.7935,-0.5629,0.1534,0.8316,-0.5541,0.1906,0.8121,-0.5326,0.1759,0.8101,-0.5111,0.1290,0.7964,-0.5130,0.0928,0.7945,-0.5209,0.0909,0.7896,-0.5218,0.0870,0.7886,-0.5189,0.0801,0.7994,-0.5101,0.0821,0.7896,-0.5121,0.0909,0.7896,-0.5052,0.0997,0.7769,-0.5062,0.0967,0.7837,-0.5101,0.0997,0.7876,-0.5160,0.1046,0.7876,-0.5238,0.1163,0.7857,-0.5199,0.1368,0.7808,-0.5111,0.1231,0.7896,-0.5717,0.0645,0.8775,-0.4857,0.1036,0.7779,NOT_EX
-1.2577,-0.2189,0.4505,-1.1854,-0.3352,0.3870,-1.0916,-0.4661,0.3235,-0.9596,-0.5785,0.2169,-0.8375,-0.6557,0.1007,-0.8258,-0.7124,0.1085,-1.3662,-0.7388,0.6782,-1.3378,-0.7544,0.6704,-1.1482,-0.7466,0.5482,-0.9919,-0.7026,0.3029,-0.9420,-0.6323,0.1241,-0.9762,-0.5355,0.0498,-1.0105,-0.4046,0.0391,-0.9948,-0.2736,0.0733,-0.9616,-0.1368,0.0850,-0.9890,-0.0117,0.1231,-1.1297,0.0880,0.2883,-1.2538,0.1046,0.4827,-1.2333,0.0342,0.5189,-1.0701,0.0391,0.4583,NOT_EX
-1.5587,0.2863,1.9711,-1.1795,0.3176,1.7141,-0.8609,0.3723,1.3603,-0.6538,0.5130,1.1092,-0.5424,0.5942,0.9411,-0.4222,0.5394,0.7417,-0.3997,0.4896,0.7398,-0.3850,0.4104,0.6499,-0.3323,0.3078,0.4964,-0.2687,0.2140,0.3674,-0.2121,0.1222,0.3147,-0.2609,0.0264,0.4055,-0.4446,-0.0801,0.7026,-0.6704,-0.2111,0.9890,-0.7740,-0.3137,0.8854,-0.7476,-0.3528,0.6538,-0.6977,-0.4222,0.4906,-0.7183,-0.5570,0.4378,-0.8267,-0.6968,0.5521,-0.9479,-0.7808,0.6567,NOT_EX
-0.4984,0.0557,0.8023,-0.5013,0.0410,0.7945,-0.4974,0.0508,0.7945,-0.4906,0.0498,0.7906,-0.4906,0.0420,0.7896,-0.4945,0.0596,0.7818,-0.5130,0.0919,0.7759,-0.5170,0.1016,0.7691,-0.5209,0.1026,0.7642,-0.5257,0.0938,0.7652,-0.5238,0.0860,0.7544,-0.5218,0.0782,0.7534,-0.5316,0.0567,0.7554,-0.5267,0.0528,0.7564,-0.5257,0.0713,0.7466,-0.5394,0.0645,0.7437,-0.5639,0.0547,0.7368,-0.5668,0.0440,0.7310,-0.5736,0.0518,0.7231,-0.5844,0.0596,0.7173,NOT_EX
-1.0534,-0.2951,0.0469,-1.2440,0.1319,0.4564,-1.6183,1.0632,1.0974,-1.6720,1.5284,0.8863,-1.4219,1.7483,0.6880,-1.2039,0.8570,0.8170,-1.4052,-0.5678,1.0710,-1.5264,-1.1219,1.4062,-1.0017,-0.5766,0.7144,-0.2091,0.3176,0.3645,-0.2511,0.2345,0.7593,-0.5101,-0.0313,0.6616,-0.6606,0.0469,0.8873,-0.6547,0.2209,0.9049,-0.5414,0.1945,0.5678,-0.5512,0.0537,0.7437,-0.6069,0.0098,0.7271,-0.5687,0.0772,0.7231,-0.5306,0.1652,0.7720,-0.5570,0.1867,0.7906,NOT_EX
-0.5883,0.2052,0.7222,-0.5951,0.1808,0.7300,-0.6157,0.1593,0.7046,-0.6157,0.1583,0.7163,-0.6147,0.1231,0.7144,-0.6157,0.0899,0.7075,-0.6039,0.0840,0.7114,-0.6127,0.1202,0.6723,-0.6323,0.0713,0.7251,-0.6401,0.0967,0.6782,-0.6391,0.1954,0.6508,-0.6420,0.1954,0.7065,-0.7065,0.0410,0.7515,-0.7134,-0.0127,0.7916,-0.6899,0.0274,0.7241,-0.6870,0.0078,0.7671,-0.7241,-0.0205,0.8355,-0.7583,0.0381,0.7271,-0.7642,0.0899,0.6626,-0.7925,0.1417,0.6841,NOT_EX
-0.4994,0.0870,0.7847,-0.5003,0.1212,0.7788,-0.5111,0.1505,0.7935,-0.5101,0.1446,0.7906,-0.5101,0.1270,0.7847,-0.5062,0.1192,0.7788,-0.5101,0.1329,0.7847,-0.5091,0.1456,0.7779,-0.5023,0.1388,0.7740,-0.4984,0.1104,0.7710,-0.5033,0.1046,0.7779,-0.5091,0.0987,0.7730,-0.5082,0.0997,0.7837,-0.4984,0.0967,0.7945,-0.4955,0.0919,0.7886,-0.5013,0.0811,0.7896,-0.4964,0.1251,0.7749,-0.5003,0.1485,0.7886,-0.5013,0.1466,0.7886,-0.5072,0.1534,0.7876,NOT_EX
-1.1394,-0.1505,0.3938,-1.1502,-0.1564,0.3880,-1.3603,-0.1524,0.5551,-1.6095,-0.0948,0.7925,-1.3740,-0.2316,0.4964,-1.1981,-0.2570,0.1231,-1.1121,-0.1994,-0.1153,-1.1209,-0.1222,-0.1730,-1.2264,-0.0459,-0.1378,-1.3945,-0.0029,0.0401,-1.4219,-0.0391,0.0909,-1.3144,-0.0635,0.0625,-1.2538,-0.0352,0.0293,-1.3153,0.0518,0.0919,-1.3642,0.1026,0.0254,-1.1551,0.0508,-0.1476,-0.6401,-0.0919,-0.0283,-0.1564,-0.0117,0.9831,0.0059,0.0919,1.4883,-0.3088,-0.0967,1.0828,NOT_EX
-0.2912,0.3928,0.7056,-0.2130,0.3430,0.6489,-0.1925,0.2961,0.6244,-0.2296,0.2531,0.5863,-0.3137,0.2228,0.5805,-0.4007,0.2062,0.5990,-0.4417,0.1876,0.5981,-0.4632,0.1837,0.5942,-0.5150,0.1798,0.6000,-0.6117,0.1339,0.5951,-0.7349,0.0743,0.6029,-0.8717,0.0274,0.6538,-0.9997,-0.0195,0.6870,-1.0662,-0.0313,0.6616,-1.0691,0.0264,0.6157,-1.0671,0.1241,0.6000,-1.0896,0.1739,0.5746,-1.0906,0.2218,0.5902,-1.0759,0.2502,0.5942,-1.0710,0.2502,0.5795,NOT_EX
-0.5297,0.0166,0.7554,-0.5257,0.0186,0.7652,-0.5209,0.0186,0.7544,-0.5238,0.0010,0.7525,-0.5385,0.0049,0.7456,-0.5472,0.0098,0.7407,-0.5492,0.0293,0.7310,-0.5619,0.0313,0.7183,-0.5834,0.0586,0.6938,-0.6078,0.0831,0.6899,-0.6274,0.0889,0.6714,-0.6557,0.0909,0.6508,-0.6704,0.0909,0.6342,-0.6850,0.0889,0.6147,-0.7065,0.0928,0.5854,-0.7241,0.0909,0.5785,-0.7378,0.1007,0.5482,-0.7505,0.1075,0.5228,-0.7808,0.1016,0.4915,-0.8404,0.0713,0.4827,NOT_EX
-0.4818,0.2853,0.7779,-0.4446,0.2384,0.7671,-0.4925,0.1827,0.7290,-0.5394,0.1788,0.7310,-0.5306,0.1945,0.7759,-0.5072,0.1954,0.7593,-0.5140,0.1867,0.7886,-0.5238,0.1476,0.8189,-0.5189,0.1300,0.8013,-0.5121,0.1397,0.7779,-0.5091,0.1290,0.7710,-0.5228,0.1094,0.7808,-0.5443,0.1163,0.7837,-0.5492,0.1446,0.7779,-0.5238,0.1290,0.7964,-0.5238,0.1222,0.7857,-0.5248,0.1192,0.7808,-0.5199,0.1055,0.7779,-0.5179,0.1104,0.7828,-0.5218,0.1114,0.7857,NOT_EX
-0.6938,-0.4398,0.0762,-0.7114,-0.4183,0.1339,-0.7828,-0.4114,0.2140,-0.8160,-0.3987,0.2902,-0.8121,-0.3850,0.3801,-0.7818,-0.3811,0.4007,-0.7476,-0.3860,0.3919,-0.7222,-0.4007,0.3645,-0.7114,-0.4114,0.3313,-0.7349,-0.4143,0.3205,-0.7622,-0.3919,0.2951,-0.7446,-0.3547,0.1847,-0.7016,-0.3166,0.0850,-0.7173,-0.2609,0.0586,-0.8463,-0.1876,0.1339,-1.0867,-0.1026,0.3401,-1.3583,0.0147,0.4984,-1.4434,0.1564,0.4974,-1.3036,0.2766,0.3880,-1.0828,0.3371,0.1202,NOT_EX
-0.5756,0.0215,0.7505,-0.6108,0.0225,0.7710,-0.6323,0.0723,0.7456,-0.6372,0.0899,0.7163,-0.6586,0.0684,0.7202,-0.6684,0.1016,0.6880,-0.6538,0.0752,0.6792,-0.6557,0.0235,0.7114,-0.6293,0.0156,0.7261,-0.6372,-0.0078,0.7183,-0.6606,-0.0635,0.7339,-0.6508,-0.0547,0.7212,-0.6547,-0.0215,0.7046,-0.6547,-0.0186,0.7339,-0.6459,0.0283,0.7124,-0.6420,0.0381,0.7212,-0.6489,0.0137,0.7183,-0.6518,0.0430,0.7056,-0.6538,0.0518,0.6880,-0.6684,0.0430,0.6948,NOT_EX
