% Data generated on Tue Jan 19 19:00:18 GMT 2016
% by find-and-format
% produced by Daniel Playle (dan@dan.re)
%
@RELATION gdp

@ATTRIBUTE x1 NUMERIC
@ATTRIBUTE y1 NUMERIC
@ATTRIBUTE z1 NUMERIC
@ATTRIBUTE x2 NUMERIC
@ATTRIBUTE y2 NUMERIC
@ATTRIBUTE z2 NUMERIC
@ATTRIBUTE x3 NUMERIC
@ATTRIBUTE y3 NUMERIC
@ATTRIBUTE z3 NUMERIC
@ATTRIBUTE x4 NUMERIC
@ATTRIBUTE y4 NUMERIC
@ATTRIBUTE z4 NUMERIC
@ATTRIBUTE x5 NUMERIC
@ATTRIBUTE y5 NUMERIC
@ATTRIBUTE z5 NUMERIC
@ATTRIBUTE x6 NUMERIC
@ATTRIBUTE y6 NUMERIC
@ATTRIBUTE z6 NUMERIC
@ATTRIBUTE x7 NUMERIC
@ATTRIBUTE y7 NUMERIC
@ATTRIBUTE z7 NUMERIC
@ATTRIBUTE x8 NUMERIC
@ATTRIBUTE y8 NUMERIC
@ATTRIBUTE z8 NUMERIC
@ATTRIBUTE x9 NUMERIC
@ATTRIBUTE y9 NUMERIC
@ATTRIBUTE z9 NUMERIC
@ATTRIBUTE x10 NUMERIC
@ATTRIBUTE y10 NUMERIC
@ATTRIBUTE z10 NUMERIC
@ATTRIBUTE x11 NUMERIC
@ATTRIBUTE y11 NUMERIC
@ATTRIBUTE z11 NUMERIC
@ATTRIBUTE x12 NUMERIC
@ATTRIBUTE y12 NUMERIC
@ATTRIBUTE z12 NUMERIC
@ATTRIBUTE x13 NUMERIC
@ATTRIBUTE y13 NUMERIC
@ATTRIBUTE z13 NUMERIC
@ATTRIBUTE x14 NUMERIC
@ATTRIBUTE y14 NUMERIC
@ATTRIBUTE z14 NUMERIC
@ATTRIBUTE x15 NUMERIC
@ATTRIBUTE y15 NUMERIC
@ATTRIBUTE z15 NUMERIC
@ATTRIBUTE x16 NUMERIC
@ATTRIBUTE y16 NUMERIC
@ATTRIBUTE z16 NUMERIC
@ATTRIBUTE x17 NUMERIC
@ATTRIBUTE y17 NUMERIC
@ATTRIBUTE z17 NUMERIC
@ATTRIBUTE x18 NUMERIC
@ATTRIBUTE y18 NUMERIC
@ATTRIBUTE z18 NUMERIC
@ATTRIBUTE x19 NUMERIC
@ATTRIBUTE y19 NUMERIC
@ATTRIBUTE z19 NUMERIC
@ATTRIBUTE x20 NUMERIC
@ATTRIBUTE y20 NUMERIC
@ATTRIBUTE z20 NUMERIC
@ATTRIBUTE class {EX_PEAK,EX_TROU,NOT_EX}

@DATA
0.5170,-0.3313,0.5863,0.4417,-0.3196,0.6000,0.5062,-0.3059,0.7319,0.4808,-0.2932,0.7779,0.5072,-0.2541,0.7994,0.4974,-0.2463,0.8150,0.4945,-0.2863,0.8062,0.5023,-0.2697,0.8072,0.5267,-0.2951,0.7701,0.5287,-0.3010,0.7525,0.5619,-0.2756,0.7661,0.5453,-0.3401,0.7847,0.6284,-0.4788,1.0212,0.7368,-0.5775,1.1297,0.3196,-1.4385,0.4593,0.1114,-1.2098,0.4349,0.0645,-0.6528,0.3792,0.1564,-0.3753,0.5267,0.2414,-0.3029,0.5902,0.8404,-0.2033,0.8443,NOT_EX
0.8541,-0.2199,0.8346,0.8922,-0.0342,0.8150,1.0398,-0.0723,0.8238,0.8736,0.1143,0.5453,0.8560,0.1603,0.8746,0.4818,-0.2287,0.6606,0.6909,-0.9782,0.8942,0.6313,-0.3938,0.5883,0.5130,-0.2912,0.7974,0.5121,-0.2101,0.8287,0.4251,-0.3029,0.8101,0.4925,-0.2277,0.8609,0.4319,-0.3186,0.8140,0.4319,-0.3166,0.8267,0.4212,-0.3743,0.8091,0.4251,-0.3801,0.8003,0.4329,-0.3713,0.8619,0.4749,-0.2893,0.9342,0.3342,-0.9176,0.4554,0.3870,-0.9420,0.4368,NOT_EX
0.5736,-0.2492,0.6586,0.5658,-0.1524,0.6332,0.6323,0.0391,0.8658,0.6733,-0.3010,0.6919,0.4681,-0.4153,0.7701,0.4163,-0.4681,0.7593,0.1036,-0.4593,0.8893,0.2072,-0.4554,0.8424,0.4153,-0.5121,0.7749,0.4407,-0.5326,0.7359,0.7290,-0.4573,0.4593,0.2658,-0.4994,-0.4632,0.1397,-0.6958,-0.2013,0.3039,-0.2277,0.9675,0.4388,-0.0371,0.7339,0.4534,0.1534,1.0749,0.7407,-0.1808,0.7808,0.4740,-0.2287,0.8648,0.4964,-0.2453,0.8082,0.4964,-0.2707,0.8277,NOT_EX
0.5257,-0.2394,0.7886,0.5404,-0.2492,0.7710,0.5873,-0.2551,0.7163,0.5971,-0.2551,0.7163,0.6157,-0.2658,0.7730,0.5306,-0.3059,0.9899,0.5023,-0.3059,1.0319,1.2450,-1.3798,0.6508,0.2023,-1.7981,0.4554,-0.3977,-1.2909,-0.0186,-0.2414,-0.1309,0.6743,0.5013,-0.0684,0.8785,0.7163,-0.4055,1.0798,1.1580,-0.9460,0.7652,1.2108,-0.8443,0.6069,1.0153,-0.6440,-0.1270,1.0671,-0.6196,-0.2472,0.5541,-0.5756,-0.1046,0.3772,-0.5218,-0.6147,0.1710,0.2345,0.6772,NOT_EX
0.2365,-0.0303,0.7779,0.4661,-0.2023,0.9782,0.4310,-0.3029,0.9127,0.4036,-0.3547,0.7955,0.4827,-0.3098,0.7740,0.4632,-0.3098,0.7955,0.4525,-0.3274,0.7964,0.4554,-0.3156,0.8003,0.4749,-0.3420,0.7867,0.4847,-0.3264,0.7974,0.4798,-0.3342,0.8101,0.4691,-0.3958,0.8893,0.4661,-0.3977,0.9000,0.5287,-0.5775,1.1385,0.6059,-0.6704,1.2020,-0.2912,-0.7769,0.6137,-0.2658,-0.8658,0.5023,-0.2756,-0.9635,0.4544,0.4007,-0.8238,0.9303,0.4173,-0.8844,0.8512,NOT_EX
0.6196,-0.6430,1.0407,0.7349,-0.5756,0.6372,0.8091,-0.5639,0.6782,0.9284,-0.4085,0.3860,0.8912,-0.4427,0.3469,0.6997,-0.3068,0.2844,0.5922,-0.2463,0.1124,0.3078,-0.4075,1.8753,0.4984,-0.3723,0.5687,0.6870,-0.1984,0.9538,0.3811,-0.3704,0.8160,0.4095,-0.2629,0.8424,0.4525,-0.3068,0.8023,0.4525,-0.3068,0.8023,0.4290,-0.3166,0.8287,0.4437,-0.3313,0.8170,0.4485,-0.3303,0.8082,0.4554,-0.3244,0.8082,0.4573,-0.3567,0.8727,0.4485,-0.3459,0.8990,NOT_EX
-0.6342,-0.3381,0.5404,-0.7456,-0.2023,0.2629,-0.5306,-0.3283,0.3811,-0.0479,-0.4886,0.7671,0.1417,-0.5326,0.8033,0.1661,-0.5433,0.7661,-0.0235,-0.6313,0.8844,0.1300,-0.6899,0.5668,0.1544,-0.5277,0.7515,0.1984,-0.4310,1.0017,0.2599,-0.3753,1.1414,0.3821,-0.6284,0.8951,0.0567,-0.5013,0.8541,-0.0479,-0.4886,0.9577,-0.1456,-0.4427,0.9039,-0.4339,-0.4994,0.8678,-0.4603,-0.4055,0.7271,-0.2482,-0.5023,0.7427,-0.7808,-0.5150,0.4896,-0.8277,-0.5297,0.5179,EX_PEAK
-0.9205,-0.4603,0.3538,-0.7984,-0.5082,0.3215,-0.8775,-0.4427,0.2629,-0.7573,-0.4007,0.4358,-0.9899,0.0264,0.1368,-0.6811,-0.1202,0.3899,0.0489,-0.6479,0.5814,0.1300,-0.5179,0.8932,0.3156,-0.7368,0.8287,-0.3430,-0.7720,0.5091,-0.3694,-0.3811,0.8785,0.1935,-0.4730,0.8512,0.1222,-0.4964,0.7095,0.2052,-0.5609,0.9665,0.1397,-0.5531,0.9420,-0.1114,-0.4798,0.8052,-0.1632,-0.5717,1.0192,-0.2248,-0.3498,0.8043,-0.4055,-0.6010,0.7486,-0.7544,-0.4046,0.3723,EX_PEAK
-0.7935,-0.3821,0.3635,-0.7016,-0.3059,0.4798,-0.7026,-0.1710,0.5365,-0.7036,-0.1749,0.4779,-0.7525,-0.1280,0.4124,-0.1104,-0.4485,0.6372,0.1759,-0.7368,0.8131,0.1759,-0.7368,0.8131,0.0225,-0.7300,0.7955,0.0821,-0.6196,0.7534,0.3430,-0.4515,1.1199,0.1622,-0.9811,0.4339,0.5257,-0.6694,1.0632,-0.0840,-0.6772,0.9088,0.3127,-0.7456,1.0026,-0.0489,-0.5746,0.8199,-0.0762,-0.6352,0.7847,-0.6323,-0.5150,0.6557,-0.4417,-0.5003,0.5785,-0.7359,-0.4827,0.5619,EX_PEAK
-0.9293,-0.5170,0.2521,-0.9196,-0.3938,0.2805,-0.8189,-0.4427,0.2599,-0.8678,-0.3821,0.3039,-0.7290,-0.4173,0.3626,-0.8629,-0.2531,0.2433,-0.6929,-0.1915,0.5355,-0.9254,0.0117,0.3420,0.1769,-0.4837,0.6899,0.0625,-0.5521,0.7945,0.5385,-0.6479,1.1111,0.2121,-0.9176,0.6870,0.5130,-0.2932,1.1707,0.1290,-0.7925,0.5326,-0.4505,-1.0046,0.5707,0.1612,-0.4827,0.9303,0.4124,-0.5785,0.9762,-0.1114,-0.5844,0.6235,-0.3166,-0.5150,0.6391,-0.4749,-0.5121,0.7388,EX_PEAK
-0.7329,-0.4095,0.3127,-0.8893,-0.3997,0.1847,-0.9264,-0.4554,0.1456,-0.8306,-0.4036,0.2834,-0.8209,-0.3068,0.3762,-0.7710,-0.2521,0.5189,-1.1521,0.1339,0.3889,-0.2697,-0.4417,0.4994,-0.1290,-0.3792,0.8512,-0.0274,-0.4300,0.8942,-0.1534,-0.9850,0.6841,0.1319,-0.8932,0.5922,-0.0029,-0.5433,0.9127,0.2336,-0.5942,0.7759,-0.1769,-0.6645,0.8267,0.2795,-0.5687,1.0359,0.2805,-0.5512,0.8805,-0.4485,-0.5658,0.8443,-0.1339,-0.6977,0.7857,-0.2042,-0.3352,0.7310,EX_PEAK
-0.5297,-0.3567,0.6000,-0.5551,-0.4270,0.5814,-0.6029,-0.2296,0.5541,-0.9890,0.0322,0.1016,-1.2743,0.1534,0.2932,0.1573,-0.5727,0.6420,0.1974,-0.6264,0.7271,0.3440,-0.7231,0.9391,-0.0508,-0.6977,0.8707,0.0899,-0.6059,0.9166,0.6049,-0.4202,1.1697,-0.1378,-0.8160,0.7964,0.1681,-0.6078,0.9675,0.2883,-0.5932,0.9567,-0.0635,-0.5365,0.7974,-0.0068,-0.4827,0.9616,-0.1427,-0.4837,0.6948,-0.3831,-0.4183,0.7241,-0.4661,-0.6157,0.6254,-0.8140,-0.4349,0.4554,EX_PEAK
-0.8140,-0.4349,0.4554,-0.7720,-0.4398,0.3323,-0.7857,-0.3811,0.4183,-0.9284,-0.3381,0.3469,-0.7368,-0.4163,0.3420,-0.5893,-0.2424,0.5316,-0.7886,-0.1192,0.3821,-0.3244,-0.4251,0.6420,-0.2873,-0.4407,0.6557,0.0039,-0.4827,0.6899,0.7212,-1.1189,0.9098,0.0078,-0.4964,0.9313,0.1720,-0.5355,1.0544,0.0205,-0.3547,0.8111,0.4427,-0.2453,0.8629,-0.0391,-0.6567,0.8736,0.1867,-0.5687,1.0251,-0.4613,-0.4388,0.7339,0.0068,-0.6264,0.9762,-0.5072,-0.4378,0.5766,EX_PEAK
-0.8512,-0.3968,0.2844,-0.8727,-0.1818,0.2472,-0.8619,-0.1134,0.1867,-0.3928,-0.4231,0.6059,0.0997,-0.7906,0.8854,0.2443,-0.7613,0.8590,0.0958,-0.6870,0.6958,0.0371,-0.5902,0.8688,0.0967,-0.5629,0.9547,0.5101,-0.3889,0.9929,0.1524,-0.7163,0.6137,0.1104,-0.6929,0.8385,-0.1984,-0.5453,0.8541,-0.4896,-0.5658,0.9352,-0.6831,-0.4906,0.7632,-0.0616,-0.3928,0.8160,-0.4261,-0.4143,0.5863,-0.5639,-0.4456,0.4622,-0.8199,-0.5678,0.2101,-0.8893,-0.4788,0.3235,EX_PEAK
-0.8199,-0.5678,0.2101,-0.8893,-0.4788,0.3235,-0.7476,-0.4388,0.3762,-0.8815,-0.4407,0.2277,-0.8336,-0.4300,0.3156,-0.6684,-0.2697,0.6137,-0.9557,0.1417,0.2502,-0.1368,-0.4544,0.5228,0.2140,-0.7261,0.6841,0.2277,-0.5951,0.7144,0.6518,-0.6098,1.1336,-0.7231,-0.8658,0.9127,0.5287,-0.1984,1.0906,-0.1612,-0.9841,0.5404,0.2658,-0.6215,1.0544,-0.1290,-0.7300,0.8502,-0.3049,-0.6127,0.8091,-0.3244,-0.5795,0.7955,-0.1427,-0.5306,0.8433,-0.3801,-0.4935,0.7525,EX_PEAK
-0.7730,-0.3889,0.4339,-0.8414,-0.4925,0.1124,-0.7329,-0.3899,0.3000,-0.6714,-0.4134,0.3371,-0.5658,-0.2990,0.6049,-0.6020,-0.3166,0.6196,-0.8277,-0.3381,0.5990,-0.8873,0.0704,0.3547,0.0919,-0.6117,0.7857,0.1446,-0.6596,0.6557,0.1280,-0.5658,0.8648,0.8013,-0.3743,1.1551,0.3645,-0.3547,1.0183,0.3450,-0.7788,1.0759,-0.1397,-0.5971,0.7212,0.1603,-0.5355,0.8609,0.0850,-0.5121,0.9176,0.0831,-0.5609,0.8922,0.3303,-0.5942,1.0232,-0.4476,-0.5727,0.7828,EX_PEAK
-0.7114,-0.3792,0.2560,-0.7486,-0.4583,0.3000,-0.6889,-0.3626,0.4544,-0.7525,-0.1954,0.4515,-0.4515,-0.3352,0.5814,-0.1603,-0.5502,0.6850,-0.0528,-0.6762,0.7984,0.4280,-0.9205,0.8140,0.4661,-0.8668,0.7955,0.3059,-0.5062,0.9997,0.4280,-0.5795,0.8580,0.0459,-0.7710,0.8297,-0.0332,-0.7691,0.8854,0.1143,-0.5863,0.8228,-0.0928,-0.5072,0.7564,-0.2834,-0.7329,0.6860,-0.0762,-0.5512,0.8678,-0.6430,-0.6088,0.5951,-0.6674,-0.4290,0.5951,-0.6811,-0.4945,0.4964,EX_PEAK
-0.6919,-0.5756,0.4007,-0.8600,-0.5042,0.2355,-0.8805,-0.4652,0.2365,-0.8951,-0.4407,0.3176,-0.7906,-0.1544,0.1759,-0.7740,-0.2003,0.3743,-0.6000,-0.1505,0.6792,-0.5121,-0.1094,0.6039,-0.1182,-0.5697,0.6870,0.2521,-0.8453,0.6723,0.2169,-0.7534,0.9098,0.3283,-0.5228,0.8893,0.2990,-0.7134,0.7407,0.2990,-0.7134,0.7407,-0.0391,-0.5297,0.7427,-0.2717,-0.5375,0.7730,-0.0303,-0.5805,0.8903,-0.5541,-0.5658,0.7134,-0.2306,-0.6264,0.7906,-0.8082,-0.4622,0.5639,EX_PEAK
-0.6401,-0.5355,0.6596,-0.9010,-0.6098,0.3411,-0.8756,-0.5658,0.0948,-0.9157,-0.5248,0.3381,-0.8072,-0.4691,0.2834,-0.5003,-0.3762,0.5140,-0.7134,-0.1974,0.2717,-0.9215,-0.0244,0.3459,-0.3850,-0.5209,0.6274,-0.1182,-0.5639,0.5717,0.8678,-0.9567,0.7701,0.5707,-0.8316,0.9186,0.0410,-0.6323,0.6205,0.2062,-0.5228,0.9108,-0.0801,-0.6792,0.7984,0.1007,-0.7124,1.0095,0.0997,-0.7202,0.8453,-0.0244,-0.5512,0.7046,-0.0469,-0.6411,0.8326,-0.3821,-0.6655,0.6997,EX_PEAK
-0.1456,-0.4427,0.9039,-0.4339,-0.4994,0.8678,-0.4603,-0.4055,0.7271,-0.2482,-0.5023,0.7427,-0.7808,-0.5150,0.4896,-0.8277,-0.5297,0.5179,-0.9205,-0.4603,0.3538,-0.7984,-0.5082,0.3215,-0.8775,-0.4427,0.2629,-0.7573,-0.4007,0.4358,-0.9899,0.0264,0.1368,-0.6811,-0.1202,0.3899,0.0489,-0.6479,0.5814,0.1300,-0.5179,0.8932,0.3156,-0.7368,0.8287,-0.3430,-0.7720,0.5091,-0.3694,-0.3811,0.8785,0.1935,-0.4730,0.8512,0.1222,-0.4964,0.7095,0.2052,-0.5609,0.9665,EX_TROU
-0.1632,-0.5717,1.0192,-0.2248,-0.3498,0.8043,-0.4055,-0.6010,0.7486,-0.7544,-0.4046,0.3723,-0.9020,-0.4906,0.2648,-0.8003,-0.3811,0.3528,-0.8062,-0.4368,0.2717,-0.7935,-0.3821,0.3635,-0.7016,-0.3059,0.4798,-0.7026,-0.1710,0.5365,-0.7036,-0.1749,0.4779,-0.7525,-0.1280,0.4124,-0.1104,-0.4485,0.6372,0.1759,-0.7368,0.8131,0.1759,-0.7368,0.8131,0.0225,-0.7300,0.7955,0.0821,-0.6196,0.7534,0.3430,-0.4515,1.1199,0.1622,-0.9811,0.4339,0.5257,-0.6694,1.0632,EX_TROU
-0.6323,-0.5150,0.6557,-0.4417,-0.5003,0.5785,-0.7359,-0.4827,0.5619,-0.9293,-0.5170,0.2521,-0.9196,-0.3938,0.2805,-0.8189,-0.4427,0.2599,-0.8678,-0.3821,0.3039,-0.7290,-0.4173,0.3626,-0.8629,-0.2531,0.2433,-0.6929,-0.1915,0.5355,-0.9254,0.0117,0.3420,0.1769,-0.4837,0.6899,0.0625,-0.5521,0.7945,0.5385,-0.6479,1.1111,0.2121,-0.9176,0.6870,0.5130,-0.2932,1.1707,0.1290,-0.7925,0.5326,-0.4505,-1.0046,0.5707,0.1612,-0.4827,0.9303,0.4124,-0.5785,0.9762,EX_TROU
-0.4749,-0.5121,0.7388,-0.6059,-0.4847,0.5306,-0.2658,-0.4075,0.8277,-0.7857,-0.4085,0.3000,-0.7329,-0.4095,0.3127,-0.8893,-0.3997,0.1847,-0.9264,-0.4554,0.1456,-0.8306,-0.4036,0.2834,-0.8209,-0.3068,0.3762,-0.7710,-0.2521,0.5189,-1.1521,0.1339,0.3889,-0.2697,-0.4417,0.4994,-0.1290,-0.3792,0.8512,-0.0274,-0.4300,0.8942,-0.1534,-0.9850,0.6841,0.1319,-0.8932,0.5922,-0.0029,-0.5433,0.9127,0.2336,-0.5942,0.7759,-0.1769,-0.6645,0.8267,0.2795,-0.5687,1.0359,EX_TROU
-0.1339,-0.6977,0.7857,-0.2042,-0.3352,0.7310,-0.7075,-0.5766,0.7701,-0.8189,-0.4945,0.3557,-0.8521,-0.4055,0.2609,-0.8121,-0.4749,0.1906,-0.5297,-0.3567,0.6000,-0.5551,-0.4270,0.5814,-0.6029,-0.2296,0.5541,-0.9890,0.0322,0.1016,-1.2743,0.1534,0.2932,0.1573,-0.5727,0.6420,0.1974,-0.6264,0.7271,0.3440,-0.7231,0.9391,-0.0508,-0.6977,0.8707,0.0899,-0.6059,0.9166,0.6049,-0.4202,1.1697,-0.1378,-0.8160,0.7964,0.1681,-0.6078,0.9675,0.2883,-0.5932,0.9567,EX_TROU
0.1681,-0.6078,0.9675,0.2883,-0.5932,0.9567,-0.0635,-0.5365,0.7974,-0.0068,-0.4827,0.9616,-0.1427,-0.4837,0.6948,-0.3831,-0.4183,0.7241,-0.4661,-0.6157,0.6254,-0.8140,-0.4349,0.4554,-0.7720,-0.4398,0.3323,-0.7857,-0.3811,0.4183,-0.9284,-0.3381,0.3469,-0.7368,-0.4163,0.3420,-0.5893,-0.2424,0.5316,-0.7886,-0.1192,0.3821,-0.3244,-0.4251,0.6420,-0.2873,-0.4407,0.6557,0.0039,-0.4827,0.6899,0.7212,-1.1189,0.9098,0.0078,-0.4964,0.9313,0.1720,-0.5355,1.0544,EX_TROU
-0.0391,-0.6567,0.8736,0.1867,-0.5687,1.0251,-0.4613,-0.4388,0.7339,0.0068,-0.6264,0.9762,-0.5072,-0.4378,0.5766,-0.4153,-0.5238,0.7593,-0.7046,-0.5287,0.5316,-0.6567,-0.3840,0.4564,-0.6889,-0.4358,0.4222,-0.7446,-0.4681,0.3704,-0.8404,-0.4700,0.3254,-0.8512,-0.3968,0.2844,-0.8727,-0.1818,0.2472,-0.8619,-0.1134,0.1867,-0.3928,-0.4231,0.6059,0.0997,-0.7906,0.8854,0.2443,-0.7613,0.8590,0.0958,-0.6870,0.6958,0.0371,-0.5902,0.8688,0.0967,-0.5629,0.9547,EX_TROU
-0.6831,-0.4906,0.7632,-0.0616,-0.3928,0.8160,-0.4261,-0.4143,0.5863,-0.5639,-0.4456,0.4622,-0.8199,-0.5678,0.2101,-0.8893,-0.4788,0.3235,-0.7476,-0.4388,0.3762,-0.8815,-0.4407,0.2277,-0.8336,-0.4300,0.3156,-0.6684,-0.2697,0.6137,-0.9557,0.1417,0.2502,-0.1368,-0.4544,0.5228,0.2140,-0.7261,0.6841,0.2277,-0.5951,0.7144,0.6518,-0.6098,1.1336,-0.7231,-0.8658,0.9127,0.5287,-0.1984,1.0906,-0.1612,-0.9841,0.5404,0.2658,-0.6215,1.0544,-0.1290,-0.7300,0.8502,EX_TROU
-0.1290,-0.7300,0.8502,-0.3049,-0.6127,0.8091,-0.3244,-0.5795,0.7955,-0.1427,-0.5306,0.8433,-0.3801,-0.4935,0.7525,-0.3430,-0.4945,0.7349,-0.4818,-0.4515,0.8209,-0.8736,-0.5433,0.3430,-0.7730,-0.3889,0.4339,-0.8414,-0.4925,0.1124,-0.7329,-0.3899,0.3000,-0.6714,-0.4134,0.3371,-0.5658,-0.2990,0.6049,-0.6020,-0.3166,0.6196,-0.8277,-0.3381,0.5990,-0.8873,0.0704,0.3547,0.0919,-0.6117,0.7857,0.1446,-0.6596,0.6557,0.1280,-0.5658,0.8648,0.8013,-0.3743,1.1551,EX_TROU
-0.4691,-0.6528,0.6743,-0.6117,-0.4446,0.5052,-0.3674,-0.6069,0.5121,-0.8091,-0.5394,0.4026,-0.7378,-0.5463,0.3332,-0.7251,-0.4055,0.1984,-0.7114,-0.3792,0.2560,-0.7486,-0.4583,0.3000,-0.6889,-0.3626,0.4544,-0.7525,-0.1954,0.4515,-0.4515,-0.3352,0.5814,-0.1603,-0.5502,0.6850,-0.0528,-0.6762,0.7984,0.4280,-0.9205,0.8140,0.4661,-0.8668,0.7955,0.3059,-0.5062,0.9997,0.4280,-0.5795,0.8580,0.0459,-0.7710,0.8297,-0.0332,-0.7691,0.8854,0.1143,-0.5863,0.8228,EX_TROU
0.1143,-0.5863,0.8228,-0.0928,-0.5072,0.7564,-0.2834,-0.7329,0.6860,-0.0762,-0.5512,0.8678,-0.6430,-0.6088,0.5951,-0.6674,-0.4290,0.5951,-0.6811,-0.4945,0.4964,-0.6919,-0.5756,0.4007,-0.8600,-0.5042,0.2355,-0.8805,-0.4652,0.2365,-0.8951,-0.4407,0.3176,-0.7906,-0.1544,0.1759,-0.7740,-0.2003,0.3743,-0.6000,-0.1505,0.6792,-0.5121,-0.1094,0.6039,-0.1182,-0.5697,0.6870,0.2521,-0.8453,0.6723,0.2169,-0.7534,0.9098,0.3283,-0.5228,0.8893,0.2990,-0.7134,0.7407,EX_TROU
-0.2306,-0.6264,0.7906,-0.8082,-0.4622,0.5639,-0.5521,-0.6420,0.7925,-0.6401,-0.5355,0.6596,-0.9010,-0.6098,0.3411,-0.8756,-0.5658,0.0948,-0.9157,-0.5248,0.3381,-0.8072,-0.4691,0.2834,-0.5003,-0.3762,0.5140,-0.7134,-0.1974,0.2717,-0.9215,-0.0244,0.3459,-0.3850,-0.5209,0.6274,-0.1182,-0.5639,0.5717,0.8678,-0.9567,0.7701,0.5707,-0.8316,0.9186,0.0410,-0.6323,0.6205,0.2062,-0.5228,0.9108,-0.0801,-0.6792,0.7984,0.1007,-0.7124,1.0095,0.0997,-0.7202,0.8453,EX_TROU
-0.5727,-0.5150,0.5472,-0.5336,-0.5023,0.6137,-0.6567,-0.4202,0.5580,-0.7359,-0.4788,0.4710,-0.7476,-0.4124,0.6020,-0.4554,-0.6010,0.5277,-0.4407,-0.4153,0.6782,-0.3430,-0.5717,0.6117,-0.3225,-0.5130,0.5482,0.0616,-0.5404,0.7613,0.5042,-0.5433,1.1052,-0.1192,-0.6098,0.7740,0.1085,-0.6508,0.8521,0.0176,-0.7828,0.7124,0.2033,-0.6811,0.7886,0.2609,-0.7056,0.8482,0.1094,-0.7701,0.8629,-0.1163,-0.5042,0.7222,-0.2003,-0.6948,0.6078,-0.3010,-0.4955,0.8414,EX_PEAK
-0.6948,-0.4681,0.4808,-0.7446,-0.4652,0.4779,-0.7026,-0.3645,0.5297,-0.7427,-0.4564,0.3078,-0.8199,-0.3655,0.2922,-0.5512,-0.4212,0.6489,-0.5590,-0.5033,0.6010,-0.5902,-0.4143,0.6166,-0.5619,-0.5023,0.6098,-0.2130,-0.5287,0.7222,0.4046,-0.5727,1.0534,0.2365,-0.4466,1.0163,0.1495,-0.6244,0.8218,0.0958,-0.7495,0.8072,0.1700,-0.6811,0.7808,0.2639,-0.6938,0.8404,0.1349,-0.7212,0.8834,-0.2551,-0.4681,0.6684,-0.0352,-0.7251,0.7486,-0.4202,-0.3567,0.7163,EX_PEAK
-0.5463,-0.4407,0.7964,-0.8277,-0.6704,0.4974,-0.4280,-0.4212,0.8775,-0.1603,-0.5609,0.7544,0.2668,-0.5746,0.9469,-0.0303,-0.4593,0.9401,-0.0049,-0.6420,0.8189,0.0684,-0.5023,0.7554,0.2277,-0.5766,0.7446,0.1779,-0.5179,0.8043,0.3567,-0.6381,0.8942,0.2199,-0.6244,0.8912,0.0860,-0.6674,0.8580,0.1261,-0.8717,0.8600,-0.5013,-0.6352,0.8091,-0.5727,-0.3987,0.6792,-0.6274,-0.5375,0.3831,-0.2941,-0.3469,0.7261,-0.5814,-0.1876,0.7192,-0.5814,-0.1876,0.7192,EX_PEAK
-0.1261,-0.4124,0.8756,-0.4759,-0.4906,0.6811,0.2756,-0.6577,0.8746,0.1554,-0.4153,0.9909,-0.0254,-0.5707,0.7720,0.0684,-0.6254,0.7564,0.2502,-0.5678,0.8258,0.2893,-0.6538,0.8600,0.3176,-0.6733,0.8717,0.3254,-0.6919,0.8609,0.3723,-0.7573,0.6538,-0.5492,-0.4398,0.7573,-0.5599,-0.6020,0.9118,-0.3665,-0.8160,0.9284,-0.4270,-0.5111,0.4593,-0.5824,-0.3166,0.7798,-0.8170,-0.4652,0.4319,-0.7837,-0.4085,0.4485,-0.7583,-0.4700,0.3235,-0.5170,-0.3889,0.6831,EX_PEAK
-0.5824,-0.3166,0.7798,-0.8170,-0.4652,0.4319,-0.7837,-0.4085,0.4485,-0.7583,-0.4700,0.3235,-0.5170,-0.3889,0.6831,-0.7476,-0.4446,0.4398,-0.6616,-0.3977,0.5336,-0.8521,-0.4251,0.6196,-0.5013,-0.5658,0.5150,0.0147,-0.4691,0.8648,0.5873,-0.5033,1.0515,-0.1094,-0.4437,0.8336,-0.0977,-0.7202,0.6743,0.0000,-0.5668,0.7144,0.1290,-0.6244,0.7446,0.4495,-0.6489,0.7476,0.2443,-0.5687,0.8580,0.1964,-0.5492,0.8942,0.1456,-0.5482,0.9059,-0.2619,-0.6078,0.9157,EX_PEAK
-0.5629,-0.5248,0.4955,-0.8893,-0.6518,0.4661,-0.1300,-0.5365,0.7857,0.2687,-0.5893,1.0007,0.0410,-0.4456,0.8678,-0.0811,-0.5766,0.7603,0.0498,-0.4114,0.9127,0.0508,-0.5551,0.7788,0.1896,-0.4955,0.8707,0.2355,-0.4818,0.9176,0.2785,-0.6645,0.9675,0.4632,-0.8385,0.8815,-0.2668,-0.5355,0.9010,-0.1417,-0.5658,0.6372,-0.2169,-0.3411,0.6039,-0.5717,-0.2824,0.7368,-0.7613,-0.4007,0.3772,-0.8023,-0.3489,0.4564,-0.9088,-0.4388,0.3420,-0.9401,-0.4310,0.0156,EX_PEAK
